Games	Wins	Winning percent
71934	31440	0.437067
71935	31440	0.437061
71936	31441	0.437069
71937	31441	0.437063
71938	31441	0.437057
71939	31441	0.437051
71940	31441	0.437045
71941	31441	0.437039
71942	31441	0.437033
71943	31441	0.437027
71944	31442	0.437034
71945	31442	0.437028
71946	31443	0.437036
71947	31444	0.437044
71948	31444	0.437038
71949	31445	0.437046
71950	31445	0.43704
71951	31446	0.437047
71952	31447	0.437055
71953	31448	0.437063
71954	31448	0.437057
71955	31449	0.437065
71956	31449	0.437059
71957	31449	0.437053
71958	31449	0.437047
71959	31450	0.437054
71960	31450	0.437048
71961	31450	0.437042
71962	31450	0.437036
71963	31451	0.437044
71964	31452	0.437052
71965	31453	0.43706
71966	31454	0.437068
71967	31455	0.437075
71968	31455	0.437069
71969	31456	0.437077
71970	31456	0.437071
71971	31456	0.437065
71972	31457	0.437073
71973	31458	0.437081
71974	31459	0.437088
71975	31460	0.437096
71976	31460	0.43709
71977	31461	0.437098
71978	31462	0.437106
71979	31463	0.437114
71980	31463	0.437108
71981	31464	0.437115
71982	31464	0.437109
71983	31464	0.437103
71984	31465	0.437111
71985	31465	0.437105
71986	31465	0.437099
71987	31465	0.437093
71988	31466	0.437101
71989	31467	0.437108
71990	31467	0.437102
71991	31467	0.437096
71992	31468	0.437104
71993	31468	0.437098
71994	31468	0.437092
71995	31468	0.437086
71996	31469	0.437094
71997	31469	0.437088
71998	31469	0.437082
71999	31469	0.437076
72000	31470	0.437083
72001	31471	0.437091
72002	31472	0.437099
72003	31472	0.437093
72004	31472	0.437087
72005	31473	0.437095
72006	31473	0.437089
72007	31474	0.437096
72008	31475	0.437104
72009	31475	0.437098
72010	31475	0.437092
72011	31476	0.4371
72012	31476	0.437094
72013	31477	0.437102
72014	31477	0.437096
72015	31477	0.43709
72016	31478	0.437097
72017	31479	0.437105
72018	31479	0.437099
72019	31480	0.437107
72020	31480	0.437101
72021	31480	0.437095
72022	31480	0.437089
72023	31481	0.437096
72024	31481	0.43709
72025	31481	0.437084
72026	31482	0.437092
72027	31482	0.437086
72028	31483	0.437094
72029	31484	0.437102
72030	31485	0.43711
72031	31485	0.437103
72032	31485	0.437097
72033	31486	0.437105
72034	31487	0.437113
72035	31487	0.437107
72036	31488	0.437115
72037	31489	0.437123
72038	31490	0.43713
72039	31490	0.437124
72040	31490	0.437118
72041	31490	0.437112
72042	31491	0.43712
72043	31491	0.437114
72044	31491	0.437108
72045	31491	0.437102
72046	31491	0.437096
72047	31491	0.43709
72048	31492	0.437097
72049	31492	0.437091
72050	31492	0.437085
72051	31493	0.437093
72052	31494	0.437101
72053	31494	0.437095
72054	31494	0.437089
72055	31494	0.437083
72056	31494	0.437077
72057	31494	0.437071
72058	31494	0.437065
72059	31494	0.437059
72060	31495	0.437066
72061	31495	0.43706
72062	31496	0.437068
72063	31496	0.437062
72064	31497	0.43707
72065	31497	0.437064
72066	31497	0.437058
72067	31498	0.437066
72068	31498	0.437059
72069	31498	0.437053
72070	31498	0.437047
72071	31499	0.437055
72072	31499	0.437049
72073	31500	0.437057
72074	31501	0.437065
72075	31502	0.437072
72076	31503	0.43708
72077	31503	0.437074
72078	31504	0.437082
72079	31504	0.437076
72080	31504	0.43707
72081	31504	0.437064
72082	31505	0.437072
72083	31506	0.437079
72084	31507	0.437087
72085	31507	0.437081
72086	31508	0.437089
72087	31508	0.437083
72088	31509	0.437091
72089	31509	0.437085
72090	31509	0.437079
72091	31510	0.437086
72092	31510	0.43708
72093	31510	0.437074
72094	31511	0.437082
72095	31511	0.437076
72096	31511	0.43707
72097	31512	0.437078
72098	31512	0.437072
72099	31512	0.437066
72100	31513	0.437073
72101	31514	0.437081
72102	31514	0.437075
72103	31514	0.437069
72104	31514	0.437063
72105	31514	0.437057
72106	31515	0.437065
72107	31515	0.437059
72108	31515	0.437053
72109	31516	0.437061
72110	31516	0.437055
72111	31516	0.437048
72112	31516	0.437042
72113	31517	0.43705
72114	31518	0.437058
72115	31519	0.437066
72116	31519	0.43706
72117	31520	0.437068
72118	31521	0.437075
72119	31521	0.437069
72120	31521	0.437063
72121	31521	0.437057
72122	31522	0.437065
72123	31522	0.437059
72124	31522	0.437053
72125	31522	0.437047
72126	31522	0.437041
72127	31522	0.437035
72128	31523	0.437042
72129	31523	0.437036
72130	31524	0.437044
72131	31524	0.437038
72132	31524	0.437032
72133	31524	0.437026
72134	31525	0.437034
72135	31526	0.437042
72136	31527	0.437049
72137	31527	0.437043
72138	31527	0.437037
72139	31527	0.437031
72140	31528	0.437039
72141	31528	0.437033
72142	31529	0.437041
72143	31530	0.437049
72144	31531	0.437056
72145	31532	0.437064
72146	31532	0.437058
72147	31532	0.437052
72148	31532	0.437046
72149	31532	0.43704
72150	31533	0.437048
72151	31534	0.437056
72152	31535	0.437063
72153	31535	0.437057
72154	31535	0.437051
72155	31536	0.437059
72156	31537	0.437067
72157	31537	0.437061
72158	31537	0.437055
72159	31538	0.437063
72160	31539	0.43707
72161	31540	0.437078
72162	31540	0.437072
72163	31540	0.437066
72164	31541	0.437074
72165	31541	0.437068
72166	31541	0.437062
72167	31542	0.43707
72168	31542	0.437064
72169	31542	0.437057
72170	31543	0.437065
72171	31544	0.437073
72172	31544	0.437067
72173	31545	0.437075
72174	31546	0.437083
72175	31547	0.43709
72176	31547	0.437084
72177	31548	0.437092
72178	31548	0.437086
72179	31549	0.437094
72180	31550	0.437102
72181	31550	0.437096
72182	31551	0.437103
72183	31551	0.437097
72184	31552	0.437105
72185	31552	0.437099
72186	31552	0.437093
72187	31553	0.437101
72188	31553	0.437095
72189	31554	0.437103
72190	31554	0.437097
72191	31554	0.43709
72192	31554	0.437084
72193	31554	0.437078
72194	31554	0.437072
72195	31555	0.43708
72196	31555	0.437074
72197	31555	0.437068
72198	31555	0.437062
72199	31556	0.43707
72200	31556	0.437064
72201	31557	0.437072
72202	31558	0.437079
72203	31559	0.437087
72204	31559	0.437081
72205	31560	0.437089
72206	31561	0.437097
72207	31562	0.437104
72208	31562	0.437098
72209	31562	0.437092
72210	31563	0.4371
72211	31563	0.437094
72212	31563	0.437088
72213	31563	0.437082
72214	31564	0.43709
72215	31565	0.437098
72216	31565	0.437091
72217	31565	0.437085
72218	31566	0.437093
72219	31567	0.437101
72220	31567	0.437095
72221	31567	0.437089
72222	31567	0.437083
72223	31568	0.437091
72224	31569	0.437098
72225	31570	0.437106
72226	31570	0.4371
72227	31571	0.437108
72228	31571	0.437102
72229	31572	0.43711
72230	31573	0.437118
72231	31573	0.437111
72232	31573	0.437105
72233	31573	0.437099
72234	31574	0.437107
72235	31575	0.437115
72236	31576	0.437123
72237	31576	0.437117
72238	31577	0.437124
72239	31577	0.437118
72240	31577	0.437112
72241	31578	0.43712
72242	31578	0.437114
72243	31579	0.437122
72244	31580	0.43713
72245	31581	0.437138
72246	31582	0.437145
72247	31582	0.437139
72248	31582	0.437133
72249	31582	0.437127
72250	31582	0.437121
72251	31582	0.437115
72252	31582	0.437109
72253	31582	0.437103
72254	31582	0.437097
72255	31583	0.437105
72256	31583	0.437099
72257	31583	0.437093
72258	31584	0.4371
72259	31585	0.437108
72260	31586	0.437116
72261	31586	0.43711
72262	31587	0.437118
72263	31587	0.437112
72264	31587	0.437106
72265	31588	0.437113
72266	31588	0.437107
72267	31588	0.437101
72268	31589	0.437109
72269	31590	0.437117
72270	31591	0.437125
72271	31592	0.437132
72272	31593	0.43714
72273	31594	0.437148
72274	31595	0.437156
72275	31595	0.43715
72276	31595	0.437144
72277	31596	0.437152
72278	31597	0.437159
72279	31598	0.437167
72280	31599	0.437175
72281	31599	0.437169
72282	31600	0.437177
72283	31600	0.437171
72284	31601	0.437178
72285	31602	0.437186
72286	31603	0.437194
72287	31604	0.437202
72288	31604	0.437196
72289	31604	0.43719
72290	31604	0.437184
72291	31605	0.437191
72292	31606	0.437199
72293	31606	0.437193
72294	31607	0.437201
72295	31607	0.437195
72296	31608	0.437203
72297	31608	0.437197
72298	31608	0.437191
72299	31609	0.437198
72300	31609	0.437192
72301	31609	0.437186
72302	31609	0.43718
72303	31609	0.437174
72304	31610	0.437182
72305	31610	0.437176
72306	31610	0.43717
72307	31611	0.437178
72308	31611	0.437172
72309	31612	0.437179
72310	31612	0.437173
72311	31612	0.437167
72312	31612	0.437161
72313	31613	0.437169
72314	31613	0.437163
72315	31613	0.437157
72316	31614	0.437165
72317	31614	0.437159
72318	31614	0.437153
72319	31615	0.43716
72320	31615	0.437154
72321	31616	0.437162
72322	31617	0.43717
72323	31617	0.437164
72324	31617	0.437158
72325	31618	0.437166
72326	31619	0.437173
72327	31620	0.437181
72328	31620	0.437175
72329	31621	0.437183
72330	31621	0.437177
72331	31622	0.437185
72332	31622	0.437179
72333	31622	0.437173
72334	31622	0.437166
72335	31622	0.43716
72336	31623	0.437168
72337	31624	0.437176
72338	31625	0.437184
72339	31625	0.437178
72340	31625	0.437172
72341	31626	0.437179
72342	31627	0.437187
72343	31627	0.437181
72344	31627	0.437175
72345	31627	0.437169
72346	31628	0.437177
72347	31628	0.437171
72348	31629	0.437179
72349	31629	0.437173
72350	31629	0.437167
72351	31630	0.437174
72352	31630	0.437168
72353	31630	0.437162
72354	31630	0.437156
72355	31630	0.43715
72356	31631	0.437158
72357	31631	0.437152
72358	31631	0.437146
72359	31632	0.437154
72360	31632	0.437148
72361	31633	0.437155
72362	31634	0.437163
72363	31634	0.437157
72364	31635	0.437165
72365	31635	0.437159
72366	31635	0.437153
72367	31636	0.437161
72368	31636	0.437155
72369	31636	0.437149
72370	31637	0.437156
72371	31638	0.437164
72372	31639	0.437172
72373	31639	0.437166
72374	31640	0.437174
72375	31641	0.437181
72376	31641	0.437175
72377	31642	0.437183
72378	31642	0.437177
72379	31642	0.437171
72380	31643	0.437179
72381	31643	0.437173
72382	31644	0.437181
72383	31644	0.437174
72384	31645	0.437182
72385	31645	0.437176
72386	31645	0.43717
72387	31645	0.437164
72388	31645	0.437158
72389	31645	0.437152
72390	31646	0.43716
72391	31646	0.437154
72392	31647	0.437162
72393	31647	0.437156
72394	31648	0.437163
72395	31648	0.437157
72396	31648	0.437151
72397	31648	0.437145
72398	31649	0.437153
72399	31650	0.437161
72400	31650	0.437155
72401	31651	0.437162
72402	31651	0.437156
72403	31652	0.437164
72404	31653	0.437172
72405	31653	0.437166
72406	31654	0.437174
72407	31655	0.437182
72408	31656	0.437189
72409	31656	0.437183
72410	31656	0.437177
72411	31656	0.437171
72412	31657	0.437179
72413	31657	0.437173
72414	31658	0.437181
72415	31658	0.437175
72416	31659	0.437182
72417	31659	0.437176
72418	31659	0.43717
72419	31659	0.437164
72420	31660	0.437172
72421	31660	0.437166
72422	31661	0.437174
72423	31662	0.437182
72424	31662	0.437176
72425	31662	0.437169
72426	31663	0.437177
72427	31664	0.437185
72428	31664	0.437179
72429	31665	0.437187
72430	31666	0.437195
72431	31666	0.437189
72432	31667	0.437196
72433	31668	0.437204
72434	31668	0.437198
72435	31669	0.437206
72436	31670	0.437214
72437	31670	0.437207
72438	31670	0.437201
72439	31670	0.437195
72440	31671	0.437203
72441	31672	0.437211
72442	31673	0.437219
72443	31673	0.437213
72444	31673	0.437207
72445	31673	0.437201
72446	31674	0.437208
72447	31674	0.437202
72448	31674	0.437196
72449	31674	0.43719
72450	31675	0.437198
72451	31675	0.437192
72452	31675	0.437186
72453	31675	0.43718
72454	31676	0.437188
72455	31677	0.437196
72456	31677	0.437189
72457	31677	0.437183
72458	31677	0.437177
72459	31677	0.437171
72460	31677	0.437165
72461	31677	0.437159
72462	31677	0.437153
72463	31677	0.437147
72464	31677	0.437141
72465	31677	0.437135
72466	31678	0.437143
72467	31679	0.437151
72468	31680	0.437158
72469	31680	0.437152
72470	31680	0.437146
72471	31681	0.437154
72472	31682	0.437162
72473	31682	0.437156
72474	31683	0.437164
72475	31684	0.437171
72476	31684	0.437165
72477	31684	0.437159
72478	31685	0.437167
72479	31685	0.437161
72480	31686	0.437169
72481	31686	0.437163
72482	31686	0.437157
72483	31687	0.437165
72484	31687	0.437159
72485	31687	0.437153
72486	31687	0.437146
72487	31687	0.43714
72488	31687	0.437134
72489	31688	0.437142
72490	31688	0.437136
72491	31688	0.43713
72492	31688	0.437124
72493	31688	0.437118
72494	31688	0.437112
72495	31689	0.43712
72496	31690	0.437128
72497	31690	0.437122
72498	31690	0.437116
72499	31690	0.437109
72500	31691	0.437117
72501	31691	0.437111
72502	31691	0.437105
72503	31691	0.437099
72504	31692	0.437107
72505	31693	0.437115
72506	31693	0.437109
72507	31693	0.437103
72508	31694	0.43711
72509	31695	0.437118
72510	31695	0.437112
72511	31695	0.437106
72512	31695	0.4371
72513	31696	0.437108
72514	31697	0.437116
72515	31698	0.437123
72516	31698	0.437117
72517	31698	0.437111
72518	31699	0.437119
72519	31699	0.437113
72520	31700	0.437121
72521	31701	0.437129
72522	31702	0.437136
72523	31703	0.437144
72524	31704	0.437152
72525	31705	0.43716
72526	31706	0.437167
72527	31707	0.437175
72528	31707	0.437169
72529	31707	0.437163
72530	31707	0.437157
72531	31708	0.437165
72532	31709	0.437173
72533	31709	0.437167
72534	31710	0.437174
72535	31710	0.437168
72536	31710	0.437162
72537	31710	0.437156
72538	31710	0.43715
72539	31711	0.437158
72540	31711	0.437152
72541	31711	0.437146
72542	31711	0.43714
72543	31712	0.437148
72544	31712	0.437142
72545	31712	0.437136
72546	31712	0.43713
72547	31712	0.437124
72548	31712	0.437117
72549	31713	0.437125
72550	31713	0.437119
72551	31713	0.437113
72552	31714	0.437121
72553	31714	0.437115
72554	31714	0.437109
72555	31714	0.437103
72556	31714	0.437097
72557	31714	0.437091
72558	31715	0.437099
72559	31715	0.437093
72560	31716	0.4371
72561	31716	0.437094
72562	31717	0.437102
72563	31717	0.437096
72564	31717	0.43709
72565	31717	0.437084
72566	31718	0.437092
72567	31718	0.437086
72568	31718	0.43708
72569	31718	0.437074
72570	31718	0.437068
72571	31719	0.437075
72572	31720	0.437083
72573	31720	0.437077
72574	31720	0.437071
72575	31720	0.437065
72576	31721	0.437073
72577	31721	0.437067
72578	31721	0.437061
72579	31721	0.437055
72580	31721	0.437049
72581	31722	0.437057
72582	31723	0.437064
72583	31724	0.437072
72584	31724	0.437066
72585	31725	0.437074
72586	31726	0.437082
72587	31727	0.437089
72588	31728	0.437097
72589	31729	0.437105
72590	31730	0.437113
72591	31731	0.43712
72592	31731	0.437114
72593	31731	0.437108
72594	31732	0.437116
72595	31733	0.437124
72596	31733	0.437118
72597	31733	0.437112
72598	31733	0.437106
72599	31734	0.437113
72600	31735	0.437121
72601	31735	0.437115
72602	31735	0.437109
72603	31735	0.437103
72604	31735	0.437097
72605	31736	0.437105
72606	31737	0.437113
72607	31737	0.437107
72608	31737	0.437101
72609	31738	0.437108
72610	31738	0.437102
72611	31739	0.43711
72612	31739	0.437104
72613	31740	0.437112
72614	31741	0.43712
72615	31741	0.437114
72616	31741	0.437108
72617	31741	0.437102
72618	31742	0.437109
72619	31743	0.437117
72620	31743	0.437111
72621	31744	0.437119
72622	31744	0.437113
72623	31745	0.43712
72624	31745	0.437114
72625	31745	0.437108
72626	31746	0.437116
72627	31747	0.437124
72628	31748	0.437132
72629	31748	0.437126
72630	31749	0.437133
72631	31750	0.437141
72632	31751	0.437149
72633	31752	0.437157
72634	31753	0.437164
72635	31754	0.437172
72636	31754	0.437166
72637	31755	0.437174
72638	31756	0.437182
72639	31756	0.437176
72640	31756	0.43717
72641	31756	0.437164
72642	31756	0.437158
72643	31757	0.437165
72644	31758	0.437173
72645	31758	0.437167
72646	31759	0.437175
72647	31759	0.437169
72648	31760	0.437177
72649	31760	0.437171
72650	31761	0.437178
72651	31761	0.437172
72652	31762	0.43718
72653	31762	0.437174
72654	31762	0.437168
72655	31762	0.437162
72656	31763	0.43717
72657	31764	0.437177
72658	31765	0.437185
72659	31766	0.437193
72660	31766	0.437187
72661	31767	0.437195
72662	31767	0.437189
72663	31768	0.437196
72664	31769	0.437204
72665	31769	0.437198
72666	31769	0.437192
72667	31769	0.437186
72668	31770	0.437194
72669	31770	0.437188
72670	31770	0.437182
72671	31771	0.43719
72672	31772	0.437197
72673	31772	0.437191
72674	31772	0.437185
72675	31773	0.437193
72676	31773	0.437187
72677	31774	0.437195
72678	31775	0.437202
72679	31776	0.43721
72680	31776	0.437204
72681	31777	0.437212
72682	31777	0.437206
72683	31778	0.437214
72684	31779	0.437221
72685	31780	0.437229
72686	31780	0.437223
72687	31781	0.437231
72688	31782	0.437239
72689	31782	0.437233
72690	31782	0.437227
72691	31783	0.437234
72692	31784	0.437242
72693	31785	0.43725
72694	31786	0.437258
72695	31786	0.437252
72696	31787	0.437259
72697	31787	0.437253
72698	31788	0.437261
72699	31788	0.437255
72700	31788	0.437249
72701	31788	0.437243
72702	31789	0.437251
72703	31790	0.437258
72704	31791	0.437266
72705	31792	0.437274
72706	31793	0.437282
72707	31793	0.437276
72708	31793	0.43727
72709	31794	0.437277
72710	31794	0.437271
72711	31794	0.437265
72712	31794	0.437259
72713	31795	0.437267
72714	31796	0.437275
72715	31796	0.437269
72716	31797	0.437277
72717	31798	0.437284
72718	31798	0.437278
72719	31799	0.437286
72720	31800	0.437294
72721	31800	0.437288
72722	31801	0.437295
72723	31802	0.437303
72724	31803	0.437311
72725	31803	0.437305
72726	31803	0.437299
72727	31803	0.437293
72728	31804	0.437301
72729	31804	0.437295
72730	31805	0.437302
72731	31805	0.437296
72732	31805	0.43729
72733	31806	0.437298
72734	31806	0.437292
72735	31807	0.4373
72736	31808	0.437308
72737	31808	0.437302
72738	31809	0.437309
72739	31809	0.437303
72740	31810	0.437311
72741	31810	0.437305
72742	31811	0.437313
72743	31812	0.43732
72744	31812	0.437314
72745	31813	0.437322
72746	31813	0.437316
72747	31813	0.43731
72748	31813	0.437304
72749	31814	0.437312
72750	31814	0.437306
72751	31815	0.437314
72752	31816	0.437321
72753	31816	0.437315
72754	31817	0.437323
72755	31817	0.437317
72756	31818	0.437325
72757	31819	0.437332
72758	31819	0.437326
72759	31819	0.43732
72760	31820	0.437328
72761	31820	0.437322
72762	31820	0.437316
72763	31820	0.43731
72764	31820	0.437304
72765	31820	0.437298
72766	31821	0.437306
72767	31822	0.437314
72768	31823	0.437321
72769	31823	0.437315
72770	31823	0.437309
72771	31824	0.437317
72772	31825	0.437325
72773	31825	0.437319
72774	31826	0.437327
72775	31827	0.437334
72776	31828	0.437342
72777	31829	0.43735
72778	31829	0.437344
72779	31830	0.437351
72780	31830	0.437345
72781	31830	0.437339
72782	31830	0.437333
72783	31830	0.437327
72784	31830	0.437321
72785	31831	0.437329
72786	31832	0.437337
72787	31832	0.437331
72788	31833	0.437339
72789	31834	0.437346
72790	31835	0.437354
72791	31835	0.437348
72792	31835	0.437342
72793	31835	0.437336
72794	31836	0.437344
72795	31837	0.437351
72796	31838	0.437359
72797	31838	0.437353
72798	31838	0.437347
72799	31838	0.437341
72800	31838	0.437335
72801	31838	0.437329
72802	31839	0.437337
72803	31839	0.437331
72804	31839	0.437325
72805	31839	0.437319
72806	31840	0.437327
72807	31841	0.437334
72808	31841	0.437328
72809	31841	0.437322
72810	31842	0.43733
72811	31843	0.437338
72812	31843	0.437332
72813	31844	0.437339
72814	31845	0.437347
72815	31846	0.437355
72816	31847	0.437363
72817	31848	0.43737
72818	31848	0.437364
72819	31849	0.437372
72820	31849	0.437366
72821	31849	0.43736
72822	31850	0.437368
72823	31850	0.437362
72824	31851	0.43737
72825	31851	0.437364
72826	31852	0.437371
72827	31853	0.437379
72828	31854	0.437387
72829	31854	0.437381
72830	31855	0.437388
72831	31856	0.437396
72832	31856	0.43739
72833	31856	0.437384
72834	31857	0.437392
72835	31857	0.437386
72836	31857	0.43738
72837	31858	0.437388
72838	31858	0.437382
72839	31858	0.437376
72840	31858	0.43737
72841	31858	0.437364
72842	31859	0.437371
72843	31860	0.437379
72844	31861	0.437387
72845	31861	0.437381
72846	31862	0.437388
72847	31862	0.437382
72848	31863	0.43739
72849	31863	0.437384
72850	31864	0.437392
72851	31864	0.437386
72852	31865	0.437394
72853	31865	0.437388
72854	31866	0.437395
72855	31867	0.437403
72856	31867	0.437397
72857	31867	0.437391
72858	31868	0.437399
72859	31869	0.437407
72860	31869	0.4374
72861	31870	0.437408
72862	31870	0.437402
72863	31870	0.437396
72864	31870	0.43739
72865	31870	0.437384
72866	31870	0.437378
72867	31870	0.437372
72868	31870	0.437366
72869	31871	0.437374
72870	31871	0.437368
72871	31872	0.437376
72872	31872	0.43737
72873	31872	0.437364
72874	31872	0.437358
72875	31872	0.437352
72876	31873	0.437359
72877	31874	0.437367
72878	31874	0.437361
72879	31875	0.437369
72880	31876	0.437376
72881	31877	0.437384
72882	31877	0.437378
72883	31877	0.437372
72884	31878	0.43738
72885	31879	0.437388
72886	31880	0.437395
72887	31880	0.437389
72888	31881	0.437397
72889	31881	0.437391
72890	31882	0.437399
72891	31883	0.437407
72892	31884	0.437414
72893	31885	0.437422
72894	31886	0.43743
72895	31886	0.437424
72896	31887	0.437431
72897	31887	0.437425
72898	31888	0.437433
72899	31888	0.437427
72900	31888	0.437421
72901	31888	0.437415
72902	31888	0.437409
72903	31888	0.437403
72904	31888	0.437397
72905	31888	0.437391
72906	31888	0.437385
72907	31889	0.437393
72908	31890	0.437401
72909	31891	0.437408
72910	31891	0.437402
72911	31891	0.437396
72912	31892	0.437404
72913	31892	0.437398
72914	31893	0.437406
72915	31893	0.4374
72916	31894	0.437407
72917	31894	0.437401
72918	31894	0.437395
72919	31894	0.437389
72920	31895	0.437397
72921	31895	0.437391
72922	31895	0.437385
72923	31896	0.437393
72924	31896	0.437387
72925	31896	0.437381
72926	31897	0.437389
72927	31898	0.437396
72928	31898	0.43739
72929	31899	0.437398
72930	31899	0.437392
72931	31899	0.437386
72932	31900	0.437394
72933	31900	0.437388
72934	31900	0.437382
72935	31901	0.437389
72936	31902	0.437397
72937	31902	0.437391
72938	31903	0.437399
72939	31904	0.437407
72940	31904	0.437401
72941	31905	0.437408
72942	31906	0.437416
72943	31907	0.437424
72944	31907	0.437418
72945	31907	0.437412
72946	31908	0.437419
72947	31909	0.437427
72948	31909	0.437421
72949	31910	0.437429
72950	31911	0.437437
72951	31911	0.437431
72952	31912	0.437438
72953	31913	0.437446
72954	31914	0.437454
72955	31915	0.437461
72956	31916	0.437469
72957	31916	0.437463
72958	31916	0.437457
72959	31916	0.437451
72960	31916	0.437445
72961	31917	0.437453
72962	31918	0.437461
72963	31918	0.437455
72964	31919	0.437462
72965	31919	0.437456
72966	31920	0.437464
72967	31920	0.437458
72968	31920	0.437452
72969	31921	0.43746
72970	31921	0.437454
72971	31921	0.437448
72972	31922	0.437455
72973	31922	0.437449
72974	31922	0.437443
72975	31922	0.437437
72976	31923	0.437445
72977	31923	0.437439
72978	31923	0.437433
72979	31923	0.437427
72980	31923	0.437421
72981	31923	0.437415
72982	31923	0.437409
72983	31923	0.437403
72984	31923	0.437397
72985	31924	0.437405
72986	31924	0.437399
72987	31925	0.437407
72988	31926	0.437414
72989	31926	0.437408
72990	31926	0.437402
72991	31926	0.437396
72992	31927	0.437404
72993	31927	0.437398
72994	31927	0.437392
72995	31928	0.4374
72996	31928	0.437394
72997	31929	0.437402
72998	31929	0.437396
72999	31930	0.437403
73000	31931	0.437411
73001	31932	0.437419
73002	31932	0.437413
73003	31933	0.43742
73004	31933	0.437414
73005	31933	0.437408
73006	31933	0.437402
73007	31934	0.43741
73008	31935	0.437418
73009	31935	0.437412
73010	31935	0.437406
73011	31936	0.437414
73012	31936	0.437408
73013	31937	0.437415
73014	31938	0.437423
73015	31939	0.437431
73016	31939	0.437425
73017	31939	0.437419
73018	31940	0.437426
73019	31941	0.437434
73020	31942	0.437442
73021	31943	0.43745
73022	31943	0.437444
73023	31944	0.437451
73024	31944	0.437445
73025	31944	0.437439
73026	31945	0.437447
73027	31945	0.437441
73028	31946	0.437449
73029	31947	0.437456
73030	31948	0.437464
73031	31948	0.437458
73032	31948	0.437452
73033	31948	0.437446
73034	31949	0.437454
73035	31949	0.437448
73036	31950	0.437456
73037	31950	0.43745
73038	31951	0.437457
73039	31952	0.437465
73040	31952	0.437459
73041	31952	0.437453
73042	31953	0.437461
73043	31954	0.437468
73044	31955	0.437476
73045	31955	0.43747
73046	31956	0.437478
73047	31956	0.437472
73048	31956	0.437466
73049	31956	0.43746
73050	31957	0.437467
73051	31958	0.437475
73052	31958	0.437469
73053	31959	0.437477
73054	31960	0.437485
73055	31961	0.437492
73056	31961	0.437486
73057	31961	0.43748
73058	31961	0.437474
73059	31961	0.437468
73060	31962	0.437476
73061	31963	0.437484
73062	31963	0.437478
73063	31963	0.437472
73064	31963	0.437466
73065	31964	0.437473
73066	31964	0.437467
73067	31964	0.437461
73068	31965	0.437469
73069	31965	0.437463
73070	31965	0.437457
73071	31966	0.437465
73072	31967	0.437473
73073	31967	0.437467
73074	31967	0.437461
73075	31967	0.437455
73076	31967	0.437449
73077	31968	0.437456
73078	31968	0.43745
73079	31968	0.437444
73080	31969	0.437452
73081	31970	0.43746
73082	31971	0.437468
73083	31971	0.437462
73084	31972	0.437469
73085	31973	0.437477
73086	31974	0.437485
73087	31974	0.437479
73088	31975	0.437486
73089	31976	0.437494
73090	31977	0.437502
73091	31978	0.437509
73092	31978	0.437503
73093	31979	0.437511
73094	31979	0.437505
73095	31980	0.437513
73096	31981	0.437521
73097	31981	0.437515
73098	31981	0.437509
73099	31981	0.437503
73100	31981	0.437497
73101	31982	0.437504
73102	31983	0.437512
73103	31984	0.43752
73104	31984	0.437514
73105	31984	0.437508
73106	31984	0.437502
73107	31985	0.437509
73108	31986	0.437517
73109	31986	0.437511
73110	31987	0.437519
73111	31988	0.437526
73112	31988	0.437521
73113	31988	0.437515
73114	31989	0.437522
73115	31989	0.437516
73116	31989	0.43751
73117	31990	0.437518
73118	31991	0.437526
73119	31992	0.437533
73120	31992	0.437527
73121	31992	0.437521
73122	31993	0.437529
73123	31994	0.437537
73124	31995	0.437544
73125	31996	0.437552
73126	31997	0.43756
73127	31997	0.437554
73128	31997	0.437548
73129	31998	0.437556
73130	31998	0.43755
73131	31998	0.437544
73132	31998	0.437538
73133	31998	0.437532
73134	31999	0.437539
73135	32000	0.437547
73136	32001	0.437555
73137	32001	0.437549
73138	32001	0.437543
73139	32001	0.437537
73140	32001	0.437531
73141	32002	0.437538
73142	32003	0.437546
73143	32003	0.43754
73144	32003	0.437534
73145	32003	0.437528
73146	32004	0.437536
73147	32004	0.43753
73148	32004	0.437524
73149	32004	0.437518
73150	32004	0.437512
73151	32004	0.437506
73152	32004	0.4375
73153	32004	0.437494
73154	32005	0.437502
73155	32005	0.437496
73156	32005	0.43749
73157	32005	0.437484
73158	32006	0.437491
73159	32007	0.437499
73160	32008	0.437507
73161	32009	0.437515
73162	32010	0.437522
73163	32011	0.43753
73164	32011	0.437524
73165	32012	0.437532
73166	32012	0.437526
73167	32013	0.437533
73168	32014	0.437541
73169	32014	0.437535
73170	32015	0.437543
73171	32016	0.43755
73172	32016	0.437544
73173	32017	0.437552
73174	32017	0.437546
73175	32018	0.437554
73176	32019	0.437561
73177	32019	0.437556
73178	32019	0.43755
73179	32020	0.437557
73180	32021	0.437565
73181	32022	0.437573
73182	32023	0.43758
73183	32023	0.437574
73184	32024	0.437582
73185	32025	0.43759
73186	32026	0.437597
73187	32026	0.437591
73188	32026	0.437585
73189	32027	0.437593
73190	32027	0.437587
73191	32027	0.437581
73192	32028	0.437589
73193	32028	0.437583
73194	32029	0.437591
73195	32029	0.437585
73196	32029	0.437579
73197	32030	0.437586
73198	32030	0.43758
73199	32030	0.437574
73200	32031	0.437582
73201	32031	0.437576
73202	32031	0.43757
73203	32031	0.437564
73204	32031	0.437558
